X,Timestamp,ID,GENDER,AGE,DATE_OF_BIRTH,NATIONALITY,COUNTRY_OF_RESIDENCE,ENGLISH_FIRST_LENGUAGE,IF_NOT_ENGLISH_SPECIFY,HIGHEST_LEVEL_EDUCATION,OCCUPATION,DOMINANT_HAND,DO_YOU_DRIVE,CURRENTLY_LEARNING_DRIVE,CURRENTLY_HOLD_LEARNING_DRIVER_PERMIT,CURRENTLY_HOLD_FULL_DRIVING_LICENSE,RECEIVE_FULL_DRIVING_LICENSE,AGE_STARTED_DRIVING,AVERAGE_KM_MILEAGE_PER_YEAR,HAVE_PENALTY_POINTS,PENALTY_POINTS_FOR_WHAT,COLLISIONS_LAST_TWO_YEARS,HOW_MANY_COLLISIONS_LAST_TWO_YEARS,HOW_SERIOUS_COLLISIONS,FOR_HOW_MANY_WERE_CULPABLE,EVER_SMOKED,SMOKE_CURRENTLY,HOW_MANY_YEARS_SMOKING,HOW_MANY_CIGARETTES_PER_WEEK,EVER_DRANK_ALCOHOL,DRINK_CURRENTLY,HOW_MANY_YEARS_DRINKING,HOW_MUCH_UNITS_OF_ALCOHOL_PER_WEEK,PREVIOUSLY_DIAGNOSED_HEALTH_CONDITION_REQUIRING_SIGNIFICANT_LIFESTYLE_CHANGES.,CONSIDER_YOURSELF_RISKTAKER,DEAL_WITH_RISK_AND_UNCERTANTLY_DAILY_BASIS,Admitting.that.your.tastes.are.different.from.those.of.a.friend,Going.camping.in.the.wilderness,Betting.a.day.s.income.at.the.horse.races,Investing.10..of.your.annual.income.in.a.moderate.growth.mutual.fund,Drinking.heavily.at.a.social.function,Taking.some.questionable.deductions.on.your.income.tax.return,Disagreeing.with.an.authority.figure.on.a.major.issue,Betting.a.day.s.income.at.a.high.stake.poker.game,Having.an.affair.with.a.married.man.woman,Passing.off.someone.else.s.work.as.your.own,Going.down.a.ski.run.that.is.beyond.your.ability,Investing.5..of.your.annual.income.in.a.very.speculative.stock,Going.whitewater.rafting.at.hight.water.in.the.spring,Betting.a.day.s.income.on.the.outcome.of.a.sporting.event,Engaging.in.unprotected.sex,Revealing.a.friend.s.secret.to.someone.else,Driving.a.car.without.wearing.a.seat.belt,Investing.10..of.your.annual.income.in.a.new.business.venture,Taking.a.skydiving.class,Riding.a.motorcycle.without.a.helmet,Choosing.a.career.that.you.truly.enjoy.over.a.more.secure.one,Speaking.your.mind.about.an.unpopular.issue.in.a.meeting.at.work,Sunbathing.without.sunscreen,Bungee.jumping.off.a.tall.bridge,Piloting.a.small.plane,Walking.home.alone.at.night.in.an.unsafe.area.of.town,Moving.to.a.city.far.away.from.your.extended.family,Starting.a.new.career.in.your.mid.thirties,Leaving.your.young.children.alone.at.home.while.running.an.errand,Not.returning.a.wallet.you.found.that.contains....200,I.plan.tasks.carefully,I.do.things.without.thinking,I.make.up.my.mind.quickly,I.am.happy.go.lucky,I.don.t..pay.attention.,I.have..racing..thoughts,I.plan.trips.well.ahead.of.time,I.am.self.controlled,I.concentrate.easily,I.save.regularly,I..squirm..at.plays.or.lectures,I.am.a.careful.thinker,I.plan.for.job.security,I.say.things.without.thinking,I.like.to.think.about.complex.problems,I.change.jobs,I.act..on.impulse.,I.get.easily.bored.when.solving.thought.problems,I.act.on.the.spur.of.the.moment,I.am.a.steady.thinker,I.change.residences,I.buy.things.on.impulse,I.can.only.think.about.one.thing.at.a.time,I.change.hobbies,I.spend.or.charge.more.than.I.earn,I.often.have.extraneous.thoughts.when.thinking,I.am.more.interested.in.the.present.than.the.future,I.am.restless.at.the.theater.or.lectures,I.like.puzzles,I.am.future.oriented
671,6/26/13 11:04,64290,Female,26,NA,Irish,Ireland,Yes,NA,Fourth Level,Study & Research,Right handed,No,No,Yes,No,NA,22,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,14,No,No,No,6,6,1,5,5,2,3,2,2,1,2,5,6,2,1,2,2,4,5,2,6,6,5,2,2,5,7,6,2,3,3,2,4,3,3,3,2,3,2,4,1,3,2,1,1,2,3,2,3,2,1,NA,1,2,2,3,2,1,1,2
672,6/26/13 11:22,64410,Male,31,2/25/82,Irish,Ireland,Yes,NA,Fourth Level,Study & Research,Right handed,No,Yes,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,15,15,No,No,No,7,6,1,5,6,4,5,1,2,3,2,3,6,1,3,2,1,3,5,1,3,5,6,6,6,6,7,7,4,5,3,2,3,3,4,4,3,2,4,3,4,2,2,3,1,2,3,2,2,2,4,NA,2,2,1,2,3,4,2,3
673,6/26/13 11:25,64717,Male,27,01/07/1986,Irish,Ireland,Yes,NA,Fourth Level,Accounting & Finance,Right handed,Yes,No,No,Yes,2004,17,10000,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,11,15,No,No,Yes,5,6,2,6,6,2,5,1,2,2,1,4,4,3,3,4,2,5,5,4,4,5,5,5,4,5,6,5,4,2,2,2,3,2,1,2,2,2,2,3,3,2,1,2,1,2,2,1,2,2,2,NA,3,2,2,3,2,3,2,2
674,6/26/13 11:25,64398,Male,25,10/22/87,British,Ireland,Yes,NA,Third Level (Honours degree),Computer & IT,Right handed,Yes,No,No,Yes,2005,18,NA,No,NA,No,NA,NA,NA,Yes,Yes,11,70,Yes,Yes,11,10,No,No,No,6,7,1,1,7,1,4,1,2,1,1,1,1,1,3,3,1,1,6,1,6,7,6,4,5,6,7,6,4,3,2,2,2,3,2,1,1,3,3,2,3,3,3,2,2,3,2,1,2,3,3,NA,2,1,1,2,3,3,3,3
675,6/26/13 11:28,64706,Female,23,09/11/1981,Irish,Ireland,Yes,NA,Fourth Level,Marketing & ECommerce,Right handed,Yes,No,No,Yes,2008,17,10000,No,NA,No,NA,NA,NA,Yes,Yes,7,25,Yes,Yes,10,12,No,Yes,Yes,6,1,1,5,7,1,5,1,6,1,2,5,7,1,7,1,1,5,3,1,7,6,1,2,2,7,1,4,1,1,2,3,1,2,2,2,3,4,4,4,3,2,4,4,4,3,2,3,3,3,1,NA,2,4,NA,3,4,1,2,3
676,6/26/13 11:30,64445,Male,27,10/13/85,Irish,Ireland,Yes,NA,Third Level (Honours degree),Sport & Well Being,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,10,No,No,No,6,4,4,2,7,5,5,2,7,5,1,2,1,3,5,6,3,1,4,1,1,4,7,7,3,7,6,7,3,4,3,3,3,3,3,1,3,2,4,4,3,1,1,3,3,1,2,2,2,3,2,NA,4,4,4,3,3,2,3,3
677,6/26/13 11:33,64599,Male,18,10/07/1994,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Event Planning,Right handed,Yes,Yes,Yes,No,NA,16,2000,No,NA,Yes,1,not serious,0,Yes,No,NA,NA,Yes,Yes,4.5,14,No,Yes,Yes,6,7,3,1,7,4,7,4,4,1,7,4,7,4,3,1,5,4,6,7,7,7,7,7,6,7,5,4,4,1,4,4,4,3,1,3,3,4,2,4,1,3,4,4,2,2,4,1,4,2,1,NA,1,3,3,2,3,2,2,4
678,6/26/13 11:48,64446,Female,26,4/15/87,Irish,Ireland,Yes,NA,Fourth Level,Pensioner,Right handed,Yes,No,No,Yes,2006,18,15000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,8.5,2,No,Yes,No,5,7,1,5,3,4,5,3,4,3,5,5,7,7,4,2,1,4,7,5,3,5,5,7,6,3,7,7,2,1,1,2,3,3,2,4,1,1,1,1,3,1,1,3,1,3,2,2,3,2,2,NA,3,3,2,3,2,3,1,1
679,6/26/13 11:49,52087,Male,20,1/28/93,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,Yes,Yes,No,NA,19,400000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,2,3,No,No,No,6,1,1,4,6,5,7,1,1,1,4,4,3,1,1,1,1,4,4,3,6,5,6,2,1,6,6,3,4,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,NA,2,2,4,2,2,1,1,1
680,6/26/13 11:53,64598,Female,52,11/16/60,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Homemaker,Right handed,Yes,No,No,Yes,1985,23,10000,No,NA,No,NA,NA,NA,Yes,Yes,32,70,Yes,Yes,34,4,No,No,No,7,6,1,7,6,1,6,1,1,1,6,4,4,1,1,5,1,4,1,1,6,7,1,7,4,5,7,7,1,1,1,2,2,3,2,1,1,2,1,1,2,2,2,3,1,3,1,1,3,2,3,NA,2,3,1,2,3,2,1,3
681,6/26/13 11:58,64433,Female,38,4/26/75,Irish,Ireland,Yes,NA,Fourth Level,NA,Right handed,Yes,No,No,Yes,2006,20,15000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,No,NA,NA,No,No,Yes,7,3,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,5,5,1,1,1,3,4,5,1,1,1,2,4,3,1,1,1,2,2,4,3,1,2,2,2,2,1,2,2,2,2,NA,2,1,1,2,1,3,3,1
682,6/26/13 11:59,64597,Male,42,9/19/70,Irish,Ireland,Yes,NA,Fourth Level,Social Sciences,Right handed,Yes,No,No,Yes,1992,22,26000,Yes,speeding,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,26,9,No,No,No,6,5,1,2,3,1,5,1,1,2,5,1,5,1,3,1,1,1,5,1,5,6,1,6,6,3,5,5,1,1,2,2,3,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,NA,3,2,1,1,2,1,1,2
683,6/26/13 12:02,64524,Female,20,4/20/93,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Left handed,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,6,70,Yes,Yes,4,NA,No,No,No,7,6,1,1,6,1,1,5,1,1,6,1,6,1,1,1,2,5,7,1,7,6,3,6,6,6,6,5,1,1,2,3,1,2,3,3,3,3,4,3,4,2,3,3,2,1,2,2,3,3,1,NA,3,1,4,2,1,4,1,2
684,6/26/13 12:04,64523,Male,21,11/11/1991,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Clerk,Right handed,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,4,NA,No,No,No,6,1,4,2,3,3,6,7,4,3,2,1,5,3,3,3,4,2,1,5,3,4,1,6,4,2,7,1,3,4,2,NA,1,4,4,1,4,3,2,4,3,4,3,4,3,1,2,3,3,2,3,NA,1,4,2,3,1,4,4,3
685,6/26/13 12:05,64451,Male,19,8/16/93,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Clerk,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,2,3,No,Yes,No,7,7,5,6,4,1,5,2,5,1,6,5,3,1,1,5,1,3,7,5,7,7,6,7,7,7,6,7,1,5,2,1,2,4,3,4,1,2,3,1,1,2,2,1,1,2,2,1,3,1,1,NA,1,3,1,1,4,1,1,2
686,6/26/13 12:17,62257,Male,68,9/29/44,Irish,Ireland,Yes,NA,Primary,Pensioner,Left handed,Yes,No,No,Yes,1965,16,NA,Yes,speeding,No,NA,NA,NA,Yes,No,NA,NA,No,NA,NA,NA,Yes,No,No,7,3,1,1,1,1,5,1,5,1,1,1,2,1,1,1,1,1,3,1,3,5,1,1,4,2,1,7,1,1,2,2,2,4,4,2,2,2,2,3,1,2,1,2,1,2,1,2,2,2,1,NA,2,2,1,2,1,1,1,3
687,6/26/13 12:19,43022,Female,19,12/22/93,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,No,No,No,No,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,3,7,No,No,No,7,2,2,5,7,2,5,4,1,5,5,5,7,2,2,3,2,3,7,7,3,4,6,7,7,5,6,7,7,2,2,3,2,4,2,4,2,4,2,2,3,3,3,3,2,1,2,1,3,2,1,NA,2,3,1,4,2,3,1,3
688,6/26/13 12:26,64409,Female,22,09/09/1990,Moldovan,Ireland,Yes,NA,Third Level (Honours degree),Pharmaceutical,Right handed,No,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,3,NA,Yes,Yes,5,3,No,Yes,No,6,3,1,1,5,5,1,4,3,5,2,2,5,1,1,6,5,5,6,3,5,5,5,5,7,5,5,5,2,2,2,1,3,3,2,4,1,2,2,3,1,2,2,2,1,3,3,1,3,2,2,NA,2,3,3,3,3,1,2,2
689,6/26/13 12:28,43183,Female,68,12/03/1945,NA,NA,Yes,NA,NA,Teaching,Right handed,Yes,NA,NA,NA,1983,16,0,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,30,3,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,6/26/13 12:32,64399,Male,22,04/09/1991,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,No,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,Yes,No,2.5,NA,Yes,No,NA,NA,No,No,Yes,7,3,1,5,1,1,5,1,1,1,5,4,1,1,1,1,2,5,5,2,4,6,4,5,2,3,6,5,1,1,1,1,2,1,1,4,1,1,3,2,4,1,1,3,1,4,2,3,2,1,3,NA,1,2,1,2,1,3,3,1
691,6/26/13 12:38,64397,Female,24,11/17/88,German,Ireland,No,German,Fourth Level,Accounting & Finance,Right handed,Yes,No,No,Yes,2006,18,500,No,NA,No,NA,NA,NA,Yes,Yes,9,10,Yes,Yes,10,2,No,No,No,5,2,1,5,5,3,3,1,3,2,1,2,3,1,5,5,3,2,5,1,5,5,3,3,1,5,7,3,4,3,2,1,2,2,1,2,2,2,1,1,3,2,1,3,2,3,2,1,2,2,3,NA,2,1,1,2,3,2,1,2
692,6/26/13 12:40,64400,Male,22,7/25/90,English,England,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,4,8,No,No,No,6,6,1,2,6,1,5,1,1,1,6,1,5,1,2,3,1,1,5,1,6,4,6,1,3,5,7,5,5,1,2,3,1,3,1,2,1,3,3,4,1,2,3,2,2,2,3,2,2,2,2,NA,2,2,2,4,2,2,2,3
693,6/26/13 12:45,64602,Female,14,02/09/1999,Irish,Ireland,Yes,NA,Secondary (Inter/Junior Cert),NA,Right handed,No,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,No,6,1,1,5,1,5,1,1,3,1,1,3,1,1,1,4,2,1,1,1,4,3,6,1,1,3,3,3,3,7,3,1,3,2,2,1,4,2,3,2,1,3,4,2,3,1,1,1,2,3,2,NA,1,2,3,3,3,1,4,4
694,6/26/13 12:48,64401,Female,23,9/23/89,English,Scotland,Yes,NA,Third Level (Honours degree),Study & Research,Left handed,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,5.5,8,No,Yes,No,7,7,1,5,7,4,6,1,1,4,6,5,6,1,2,2,4,5,7,6,7,7,5,3,6,6,6,5,4,4,4,3,3,3,4,3,4,3,3,3,4,4,4,3,4,3,3,4,3,4,2,NA,2,3,2,3,4,4,2,3
695,6/26/13 12:53,64372,Male,28,1/21/85,American,USA,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,2001,16,NA,NA,NA,Yes,1,not,2,Yes,Yes,2,NA,Yes,Yes,10,4,No,Yes,Yes,5,1,1,1,7,3,3,1,1,1,1,1,1,1,4,5,3,1,1,1,3,6,3,1,1,5,1,1,NA,5,2,2,4,4,3,2,1,2,3,1,2,1,3,3,1,2,2,2,2,2,1,NA,2,4,2,3,2,2,2,2
696,6/26/13 12:59,64396,Female,30,12/31/82,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,Yes,No,No,Yes,2005,20,12000,No,NA,No,NA,NA,NA,Yes,Yes,10,105,Yes,Yes,14,10,No,No,No,5,5,1,5,1,3,1,1,1,1,3,5,1,5,5,1,1,5,1,5,5,5,1,1,3,1,1,6,1,1,2,2,3,3,2,2,3,2,3,2,2,2,1,2,3,2,2,3,3,2,1,NA,1,1,1,2,3,2,4,3
697,6/26/13 13:20,64395,Male,26,11/08/1986,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,Yes,Yes,No,NA,20,NA,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,10,5,No,Yes,No,7,7,5,7,6,1,7,5,2,7,2,5,7,5,1,1,1,6,7,1,7,5,3,7,7,NA,NA,7,1,1,3,2,2,2,3,3,3,3,3,4,4,2,3,2,3,2,2,1,3,3,3,NA,3,3,3,2,2,4,4,2
698,6/26/13 13:32,54532,Male,25,04/10/1988,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Office Work,Right handed,Yes,No,No,Yes,2010,22,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,7.2,16,No,No,No,5,2,1,3,5,2,3,1,1,1,4,2,5,3,1,4,1,4,7,1,7,6,5,6,7,6,2,7,4,1,2,2,1,3,3,2,1,2,3,4,2,2,1,3,2,4,2,NA,3,2,2,NA,2,3,1,2,2,2,1,1
699,6/27/13 09:35,64375,Female,28,2/20/85,American,USA,Yes,NA,Third Level (Honours degree),Administration & Management,Right handed,No,No,No,Yes,2001,15,20,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,10,No,No,No,6,1,1,5,3,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,3,5,NA,1,1,1,1,5,1,1,1,1,3,3,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,NA,2,1,1,3,2,1,3,3
700,6/27/13 09:42,64376,Female,24,1/26/88,Dutch,England,No,Dutch,Third Level (Honours degree),Customer Services,Right handed,Yes,No,No,Yes,2009,20,NA,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,8,2,No,No,No,6,1,1,2,6,2,4,1,1,2,3,1,1,1,4,3,5,1,2,2,3,4,6,3,1,6,7,3,4,5,2,2,2,2,2,3,1,1,3,1,3,2,2,2,4,1,2,3,2,3,3,NA,2,3,1,2,3,3,3,3
701,6/27/13 09:48,50,Male,50,NA,Irish,Ireland,Yes,NA,Third Level (Honours degree),Writing,Right handed,Yes,No,No,Yes,1980,17,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,30,2,No,No,No,7,6,1,5,5,1,7,1,5,1,1,4,5,1,4,1,1,3,5,1,3,6,1,1,7,7,2,7,1,1,1,2,4,1,1,2,1,1,1,1,2,2,1,1,1,3,1,1,2,1,1,NA,2,3,1,3,2,2,4,1
702,6/27/13 09:56,64374,Male,33,7/19/79,American,USA,Yes,NA,Fourth Level,Art & Design,Right handed,Yes,No,No,Yes,1996,16,16000,No,NA,No,NA,NA,NA,Yes,Yes,9,4,Yes,Yes,16,21,No,Yes,No,5,7,1,4,7,6,5,1,2,2,3,5,4,1,6,5,3,3,5,1,6,6,7,6,6,6,7,6,4,6,2,3,3,4,2,2,4,3,3,3,2,2,2,2,3,2,3,4,4,2,3,NA,2,2,3,3,3,2,2,2
703,6/27/13 10:08,64756,Male,27,03/05/1986,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Acting,Right handed,No,Yes,Yes,No,NA,16,NA,No,NA,No,NA,NA,NA,Yes,Yes,15,140,Yes,Yes,13,30,No,Yes,No,7,7,1,1,7,1,7,1,1,1,3,1,5,5,5,1,1,1,4,1,7,7,1,3,7,6,7,3,1,1,4,4,4,4,4,4,2,4,4,3,1,4,1,1,1,4,4,4,1,1,3,NA,3,4,4,1,3,4,4,1
704,6/27/13 10:09,14212,Male,46,11/28/66,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Human Resurces,Right handed,Yes,No,No,Yes,1992,20,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,30,10,Yes,Yes,No,5,5,2,5,7,3,1,2,2,1,1,6,5,4,2,2,2,6,2,2,6,6,6,1,2,2,3,7,1,2,2,2,2,3,2,3,3,3,4,4,1,4,3,2,2,2,2,4,2,2,2,NA,2,1,4,3,2,4,4,3
705,6/27/13 10:10,64758,Female,25,12/13/87,Irish,Ireland,Yes,NA,Third Level (Honours degree),Administration & Management,Right handed,Yes,No,No,Yes,2006,17,12000,No,NA,NA,NA,NA,NA,No,No,NA,NA,Yes,Yes,8,20,No,No,Yes,6,6,1,3,5,NA,6,1,1,1,7,3,7,3,1,1,1,5,7,1,4,5,5,2,6,2,5,5,2,1,1,2,2,3,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,2,2,2,1,2
706,6/27/13 10:13,64751,Male,30,7/14/82,Irish,Ireland,Yes,NA,Third Level (Honours degree),Unemployed,Right handed,Yes,No,No,Yes,2008,26,7000,No,NA,No,NA,NA,NA,Yes,Yes,10,10,Yes,Yes,13,12,No,No,No,6,7,1,6,5,2,6,5,2,1,7,6,5,3,1,2,1,7,7,1,6,6,5,7,6,7,7,7,1,1,3,2,3,3,2,4,2,2,2,1,2,2,2,2,1,3,2,1,2,2,2,NA,2,2,1,3,2,2,1,2
707,6/27/13 10:19,64760,Female,25,04/01/1988,Irish,Ireland,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,2012,23,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,7.5,20,No,No,Yes,6,6,1,5,5,NA,5,3,2,2,3,3,7,3,1,1,1,3,7,1,5,5,2,6,6,4,6,6,1,1,2,2,4,4,1,2,1,1,1,1,2,2,2,1,1,3,3,1,2,1,2,NA,2,2,1,3,2,2,1,2
708,6/27/13 10:22,64520,Male,31,9/30/81,Irish,Ireland,Yes,NA,Fourth Level,TV & Media Communication,Right handed,Yes,NA,Yes,No,NA,28,5000,No,NA,No,NA,NA,NA,Yes,Yes,5,4,Yes,Yes,15,45,No,Yes,No,6,6,5,6,6,5,7,3,4,2,3,3,6,2,5,4,1,3,3,1,6,5,4,2,2,6,6,6,3,3,2,2,3,3,2,1,2,2,2,4,2,2,3,2,2,3,2,2,2,2,3,NA,2,2,4,2,3,2,1,3
709,6/27/13 10:25,64518,Female,25,5/26/88,Irish,Ireland,Yes,NA,Third Level (Honours degree),TV & Media Communication,Right handed,Yes,No,Yes,No,NA,23,12000,Yes,NA,No,NA,NA,NA,Yes,Yes,9,7,Yes,Yes,12,32,No,Yes,No,7,4,2,5,7,2,3,2,7,2,1,2,3,2,6,6,1,2,5,1,3,4,2,3,3,6,6,3,1,2,3,3,4,3,2,4,3,4,2,4,1,3,3,3,1,4,4,4,4,2,2,NA,1,2,3,4,3,3,3,2
710,6/27/13 11:05,64267,Female,32,03/10/1981,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Banking,Right handed,Yes,No,No,Yes,2008,21,7000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,16,3,No,No,No,7,5,1,5,6,5,5,1,1,2,1,3,3,5,5,3,1,1,5,1,3,6,6,1,1,5,7,5,1,1,2,1,2,3,1,4,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,NA,1,3,1,3,2,1,1,2
711,6/27/13 11:22,64393,Male,71,12/30/41,American,USA,Yes,NA,Fourth Level,Natural Sciences,Right handed,Yes,No,No,Yes,NA,16,18000,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,50.5,1,Yes,No,No,7,3,1,5,1,1,6,1,3,1,1,1,1,1,1,2,1,1,1,1,5,7,3,1,5,1,5,NA,1,3,1,1,2,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,NA,1,2,1,3,1,2,1,1
712,6/27/13 11:22,64513,Male,29,8/21/83,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,13,10,Yes,Yes,15.5,NA,No,Yes,No,7,7,1,4,4,4,7,2,1,2,5,3,5,2,7,4,3,4,5,6,6,5,5,5,5,7,4,4,1,3,3,2,3,3,3,3,3,2,3,4,2,2,3,2,2,3,3,1,3,2,1,NA,1,1,2,2,2,2,3,1
713,6/27/13 11:38,64392,Female,19,11/28/93,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),NA,Right handed,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,3,NA,No,Yes,Yes,7,7,1,5,7,4,6,1,1,3,6,2,2,7,5,1,3,5,7,2,6,2,1,7,5,2,6,4,3,1,2,3,2,3,3,4,4,2,3,3,4,2,2,4,2,3,3,2,4,3,2,NA,4,2,1,3,4,4,1,2
714,6/27/13 12:00,64391,Male,69,02/10/1944,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Unemployed,Right handed,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,No,44,NA,Yes,Yes,Yes,7,1,1,1,NA,6,7,1,7,1,1,7,1,1,4,7,1,7,1,6,1,7,5,1,1,6,1,NA,1,1,4,1,1,4,1,4,1,1,4,4,2,1,4,4,4,4,4,1,1,1,1,NA,1,1,NA,4,1,1,1,1
715,6/27/13 12:04,64600,Female,27,10/21/85,Irish,Ireland,Yes,NA,Third Level (Honours degree),Social Services,Right handed,Yes,No,No,Yes,2003,17,14000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,10,3,No,No,No,7,6,1,1,2,5,4,1,1,1,6,1,7,1,1,1,1,1,7,1,7,7,1,1,6,1,6,5,1,2,1,1,2,3,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,NA,2,1,1,1,2,1,3,1
716,6/27/13 12:08,64388,Male,26,1/30/87,Irish,Ireland,Yes,NA,Fourth Level,Study & Research,Right handed,Yes,No,No,Yes,2006,18,9000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,24,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,6/27/13 12:12,64528,Male,24,10/20/83,Irish,Ireland,Yes,NA,Fourth Level,Computer & IT,Right handed,Yes,No,No,Yes,2005,17,200,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,11,2,No,No,Yes,6,4,3,5,5,3,5,6,3,1,2,1,1,5,4,2,2,4,2,2,6,5,4,3,1,2,5,5,1,2,2,2,2,1,2,3,3,3,3,3,2,2,2,1,2,2,1,3,1,2,2,NA,3,3,2,3,2,3,3,2
